"Count","Source","Type","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId","imdb","tmdb","tvdb"
231,"SCI_FI","Show","True",2005,"Stargate SG-1","s09e09","Prototype",,"NULL","NULL","NULL","NULL"
232,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e09","Aurora",,"NULL","NULL","NULL","NULL"
233,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e10","The Lost Boys (1)",,"NULL","NULL","NULL","NULL"
234,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e11","The Hive (2)",,"NULL","NULL","NULL","NULL"
235,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e12","Epiphany",,"NULL","NULL","NULL","NULL"
236,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e13","Critical Mass",,"NULL","NULL","NULL","NULL"
237,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e14","Grace Under Pressure",,"NULL","NULL","NULL","NULL"
238,"SCI_FI","Show","True",2005,"Stargate Atlantis","s02e15","The Tower",,"NULL","NULL","NULL","NULL"
239,"SCI_FI","Show","True",2006,"Stargate Atlantis","s02e16","The Long Goodbye",,"NULL","NULL","NULL","NULL"
240,"SCI_FI","Show","True",2005,"Stargate SG-1","s09e10","The Fourth Horseman (1)",,"NULL","NULL","NULL","NULL"
241,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e11","The Fourth Horseman (2)",,"NULL","NULL","NULL","NULL"
242,"SCI_FI","Show","True",2006,"Stargate Atlantis","s02e17","Coup D'Etat",,"NULL","NULL","NULL","NULL"
243,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e12","Collateral Damage",,"NULL","NULL","NULL","NULL"
244,"SCI_FI","Show","True",2006,"Stargate Atlantis","s02e18","Michael",,"NULL","NULL","NULL","NULL"
245,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e13","Ripple Effect",,"NULL","NULL","NULL","NULL"
246,"SCI_FI","Show","True",2006,"Stargate Atlantis","s02e19","Inferno",,"NULL","NULL","NULL","NULL"
247,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e14","Stronghold",,"NULL","NULL","NULL","NULL"
248,"SCI_FI","Show","True",2006,"Stargate Atlantis","s02e20","Allies (1)",,"NULL","NULL","NULL","NULL"
249,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e01","No Man's Land (2)",,"NULL","NULL","NULL","NULL"
250,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e02","Misbegotten (3)",,"NULL","NULL","NULL","NULL"
251,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e15","Ethon",,"NULL","NULL","NULL","NULL"
252,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e16","Off the Grid",,"NULL","NULL","NULL","NULL"
253,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e17","The Scourge",,"NULL","NULL","NULL","NULL"
254,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e18","Arthur's Mantle",,"NULL","NULL","NULL","NULL"
255,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e19","Crusade",,"NULL","NULL","NULL","NULL"
256,"SCI_FI","Show","True",2006,"Stargate SG-1","s09e20","Camelot",,"NULL","NULL","NULL","NULL"
257,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e01","Flesh and Blood",,"NULL","NULL","NULL","NULL"
258,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e02","Morpheus",,"NULL","NULL","NULL","NULL"
259,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e03","The Pegasus Project",,"NULL","NULL","NULL","NULL"
260,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e03","Irresistible",,"NULL","NULL","NULL","NULL"
261,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e04","Insiders",,"NULL","NULL","NULL","NULL"
262,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e04","Sateda",,"NULL","NULL","NULL","NULL"
263,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e05","Uninvited",,"NULL","NULL","NULL","NULL"
264,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e05","Progeny",,"NULL","NULL","NULL","NULL"
265,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e06","The Real World",,"NULL","NULL","NULL","NULL"
266,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e06","200",,"NULL","NULL","NULL","NULL"
267,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e07","Counterstrike",,"NULL","NULL","NULL","NULL"
268,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e07","Common Ground",,"NULL","NULL","NULL","NULL"
269,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e08","Memento Mori",,"NULL","NULL","NULL","NULL"
270,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e08","McKay and Mrs. Miller",,"NULL","NULL","NULL","NULL"
271,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e09","Company of Thieves",,"NULL","NULL","NULL","NULL"
272,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e09","Phantoms",,"NULL","NULL","NULL","NULL"
273,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e10","The Return (1)",,"NULL","NULL","NULL","NULL"
274,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e11","The Return (2)",,"NULL","NULL","NULL","NULL"
275,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e12","Echoes",,"NULL","NULL","NULL","NULL"
276,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e13","Irresponsible",,"NULL","NULL","NULL","NULL"
277,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e14","Tao of Rodney",,"NULL","NULL","NULL","NULL"
278,"SCI_FI","Show","True",2006,"Stargate Atlantis","s03e15","The Game",,"NULL","NULL","NULL","NULL"
279,"SCI_FI","Show","True",2007,"Stargate Atlantis","s03e16","The Ark",,"NULL","NULL","NULL","NULL"
280,"SCI_FI","Show","True",2006,"Stargate SG-1","s10e10","The Quest (1)",,"NULL","NULL","NULL","NULL"
281,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e11","The Quest (2)",,"NULL","NULL","NULL","NULL"
282,"SCI_FI","Show","True",2007,"Stargate Atlantis","s03e17","Sunday",,"NULL","NULL","NULL","NULL"
283,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e12","Line in the Sand",,"NULL","NULL","NULL","NULL"
284,"SCI_FI","Show","True",2007,"Stargate Atlantis","s03e18","Submersion",,"NULL","NULL","NULL","NULL"
285,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e13","The Road Not Taken",,"NULL","NULL","NULL","NULL"
286,"SCI_FI","Show","True",2007,"Stargate Atlantis","s03e19","Vengeance",,"NULL","NULL","NULL","NULL"
287,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e14","The Shroud",,"NULL","NULL","NULL","NULL"
288,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e15","Bounty",,"NULL","NULL","NULL","NULL"
289,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e16","Bad Guys",,"NULL","NULL","NULL","NULL"
290,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e17","Talion",,"NULL","NULL","NULL","NULL"
291,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e18","Family Ties",,"NULL","NULL","NULL","NULL"
292,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e19","Dominion",,"NULL","NULL","NULL","NULL"
293,"SCI_FI","Show","True",2007,"Stargate SG-1","s10e20","Unending",,"NULL","NULL","NULL","NULL"
294,"MGM","Film","True",2008,"FILMS",,"Stargate: The Ark of Truth",,"NULL","NULL","NULL","NULL"
295,"SCI_FI","Show","True",2007,"Stargate Atlantis","s03e20","First Strike (1)",,"NULL","NULL","NULL","NULL"
296,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e01","Adrift (2)",,"NULL","NULL","NULL","NULL"
297,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e02","Lifeline (3)",,"NULL","NULL","NULL","NULL"
298,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e03","Reunion",,"NULL","NULL","NULL","NULL"
299,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e04","Doppelganger",,"NULL","NULL","NULL","NULL"
300,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e05","Travelers",,"NULL","NULL","NULL","NULL"
301,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e06","Tabula Rasa",,"NULL","NULL","NULL","NULL"
302,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e07","Missing",,"NULL","NULL","NULL","NULL"
303,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e08","The Seer",,"NULL","NULL","NULL","NULL"
304,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e09","Miller's Crossing",,"NULL","NULL","NULL","NULL"
305,"SCI_FI","Show","True",2007,"Stargate Atlantis","s04e10","This Mortal Coil (1)",,"NULL","NULL","NULL","NULL"
306,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e11","Be All My Sins Remember'd (2)",,"NULL","NULL","NULL","NULL"
307,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e12","Spoils of War",,"NULL","NULL","NULL","NULL"
308,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e13","Quarantine",,"NULL","NULL","NULL","NULL"
309,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e14","Harmony",,"NULL","NULL","NULL","NULL"
310,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e15","Outcast",,"NULL","NULL","NULL","NULL"
311,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e16","Trio",,"NULL","NULL","NULL","NULL"
312,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e17","Midway",,"NULL","NULL","NULL","NULL"
313,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e18","The Kindred (1)",,"NULL","NULL","NULL","NULL"
314,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e19","The Kindred (2)",,"NULL","NULL","NULL","NULL"
315,"SCI_FI","Show","True",2008,"Stargate Atlantis","s04e20","The Last Man (1)",,"NULL","NULL","NULL","NULL"
316,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e01","Search and Rescue (2)",,"NULL","NULL","NULL","NULL"
317,"MGM","Film","True",2008,"FILMS",,"Stargate: Continuum",,"NULL","NULL","NULL","NULL"
318,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e02","The Seed",,"NULL","NULL","NULL","NULL"
319,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e03","Broken Ties",,"NULL","NULL","NULL","NULL"
320,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e04","The Daedalus Variations",,"NULL","NULL","NULL","NULL"
321,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e05","Ghost in the Machine",,"NULL","NULL","NULL","NULL"
322,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e06","The Shrine",,"NULL","NULL","NULL","NULL"
323,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e07","Whispers",,"NULL","NULL","NULL","NULL"
324,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e08","The Queen",,"NULL","NULL","NULL","NULL"
325,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e09","Tracker",,"NULL","NULL","NULL","NULL"
326,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e10","First Contact (1)",,"NULL","NULL","NULL","NULL"
327,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e11","The Lost Tribe (2)",,"NULL","NULL","NULL","NULL"
328,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e12","Outsiders",,"NULL","NULL","NULL","NULL"
329,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e13","Inquisition",,"NULL","NULL","NULL","NULL"
330,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e14","The Prodigal",,"NULL","NULL","NULL","NULL"
331,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e15","Remnants",,"NULL","NULL","NULL","NULL"
332,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e16","Brain Storm",,"NULL","NULL","NULL","NULL"
333,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e17","Infection",,"NULL","NULL","NULL","NULL"
334,"SCI_FI","Show","True",2008,"Stargate Atlantis","s05e18","Identity",,"NULL","NULL","NULL","NULL"
335,"SCI_FI","Show","True",2009,"Stargate Atlantis","s05e19","Vegas",,"NULL","NULL","NULL","NULL"
336,"SCI_FI","Show","True",2009,"Stargate Atlantis","s05e20","Enemy at the Gate",,"NULL","NULL","NULL","NULL"
337,"SCI_FI","Show","True",2009,"Stargate Universe","s01e01","Air (1)",,"NULL","NULL","NULL","NULL"
338,"SCI_FI","Show","True",2009,"Stargate Universe","s01e02","Air (2)",,"NULL","NULL","NULL","NULL"
339,"SCI_FI","Show","True",2009,"Stargate Universe","s01e03","Air (3)",,"NULL","NULL","NULL","NULL"
340,"SCI_FI","Show","True",2009,"Stargate Universe","s01e04","Darkness",,"NULL","NULL","NULL","NULL"
341,"SCI_FI","Show","True",2009,"Stargate Universe","s01e05","Light",,"NULL","NULL","NULL","NULL"
342,"SCI_FI","Show","True",2009,"Stargate Universe","s01e06","Water",,"NULL","NULL","NULL","NULL"
343,"SCI_FI","Show","True",2009,"Stargate Universe","s01e07","Earth",,"NULL","NULL","NULL","NULL"
344,"SCI_FI","Show","True",2009,"Stargate Universe","s01e08","Time",,"NULL","NULL","NULL","NULL"
345,"SCI_FI","Show","True",2009,"Stargate Universe","s01e09","Life",,"NULL","NULL","NULL","NULL"
346,"SCI_FI","Show","True",2010,"Stargate Universe","s01e10","Justice",,"NULL","NULL","NULL","NULL"
347,"SCI_FI","Show","True",2010,"Stargate Universe","s01e11","Space (1)",,"NULL","NULL","NULL","NULL"
348,"SCI_FI","Show","True",2010,"Stargate Universe","s01e12","Divided (2)",,"NULL","NULL","NULL","NULL"
349,"SCI_FI","Show","True",2010,"Stargate Universe","s01e13","Faith",,"NULL","NULL","NULL","NULL"
350,"SCI_FI","Show","True",2010,"Stargate Universe","s01e14","Human",,"NULL","NULL","NULL","NULL"
351,"SCI_FI","Show","True",2010,"Stargate Universe","s01e15","Lost",,"NULL","NULL","NULL","NULL"
352,"SCI_FI","Show","True",2010,"Stargate Universe","s01e16","Sabotage",,"NULL","NULL","NULL","NULL"
353,"SCI_FI","Show","True",2010,"Stargate Universe","s01e17","Pain",,"NULL","NULL","NULL","NULL"
354,"SCI_FI","Show","True",2010,"Stargate Universe","s01e18","Subversion",,"NULL","NULL","NULL","NULL"
355,"SCI_FI","Show","True",2010,"Stargate Universe","s01e19","Incursion (1)",,"NULL","NULL","NULL","NULL"
356,"SCI_FI","Show","True",2010,"Stargate Universe","s01e20","Incursion (2)",,"NULL","NULL","NULL","NULL"
357,"SCI_FI","Show","True",2010,"Stargate Universe","s02e01","Intervention (3)",,"NULL","NULL","NULL","NULL"
358,"SCI_FI","Show","True",2010,"Stargate Universe","s02e02","Aftermath",,"NULL","NULL","NULL","NULL"
359,"SCI_FI","Show","True",2010,"Stargate Universe","s02e03","Awakening",,"NULL","NULL","NULL","NULL"
360,"SCI_FI","Show","True",2010,"Stargate Universe","s02e04","Pathogen",,"NULL","NULL","NULL","NULL"
361,"SCI_FI","Show","True",2010,"Stargate Universe","s02e05","Cloverdale",,"NULL","NULL","NULL","NULL"
362,"SCI_FI","Show","True",2010,"Stargate Universe","s02e06","Trial and Error",,"NULL","NULL","NULL","NULL"
363,"SCI_FI","Show","True",2010,"Stargate Universe","s02e07","The Greater Good",,"NULL","NULL","NULL","NULL"
364,"SCI_FI","Show","True",2010,"Stargate Universe","s02e08","Malice",,"NULL","NULL","NULL","NULL"
365,"SCI_FI","Show","True",2010,"Stargate Universe","s02e09","Visitation",,"NULL","NULL","NULL","NULL"
366,"SCI_FI","Show","True",2010,"Stargate Universe","s02e10","Resurgence (1)",,"NULL","NULL","NULL","NULL"
367,"SCI_FI","Show","True",2011,"Stargate Universe","s02e11","Deliverance (2)",,"NULL","NULL","NULL","NULL"
368,"SCI_FI","Show","True",2011,"Stargate Universe","s02e12","Twin Destinies",,"NULL","NULL","NULL","NULL"
369,"SCI_FI","Show","True",2011,"Stargate Universe","s02e13","Alliances",,"NULL","NULL","NULL","NULL"
370,"SCI_FI","Show","True",2011,"Stargate Universe","s02e14","Hope",,"NULL","NULL","NULL","NULL"
371,"SCI_FI","Show","True",2011,"Stargate Universe","s02e15","Seizure",,"NULL","NULL","NULL","NULL"
372,"SCI_FI","Show","True",2011,"Stargate Universe","s02e16","The Hunt",,"NULL","NULL","NULL","NULL"
373,"SCI_FI","Show","True",2011,"Stargate Universe","s02e17","Common Descent (1)",,"NULL","NULL","NULL","NULL"
374,"SCI_FI","Show","True",2011,"Stargate Universe","s02e18","Epilogue (2)",,"NULL","NULL","NULL","NULL"
375,"SCI_FI","Show","True",2011,"Stargate Universe","s02e19","Blockade",,"NULL","NULL","NULL","NULL"
376,"SCI_FI","Show","True",2011,"Stargate Universe","s02e20","Gauntlet",,"NULL","NULL","NULL","NULL"
377,"FOX","Show","False",2002,"Stargate: Infinity","s01e01","Decision",,"NULL","NULL","NULL","NULL"
378,"FOX","Show","False",2002,"Stargate: Infinity","s01e02","Double Duty",,"NULL","NULL","NULL","NULL"
379,"FOX","Show","False",2002,"Stargate: Infinity","s01e03","The Best World",,"NULL","NULL","NULL","NULL"
380,"FOX","Show","False",2002,"Stargate: Infinity","s01e04","Coming Home",,"NULL","NULL","NULL","NULL"
381,"FOX","Show","False",2002,"Stargate: Infinity","s01e05","Mentor",,"NULL","NULL","NULL","NULL"
382,"FOX","Show","False",2002,"Stargate: Infinity","s01e06","Hot Water",,"NULL","NULL","NULL","NULL"
383,"FOX","Show","False",2002,"Stargate: Infinity","s01e07","Phobia",,"NULL","NULL","NULL","NULL"
384,"FOX","Show","False",2002,"Stargate: Infinity","s01e08","Can I Keep It?",,"NULL","NULL","NULL","NULL"
385,"FOX","Show","False",2002,"Stargate: Infinity","s01e09","Who Are You?",,"NULL","NULL","NULL","NULL"
386,"FOX","Show","False",2002,"Stargate: Infinity","s01e10","Greed",,"NULL","NULL","NULL","NULL"
387,"FOX","Show","False",2002,"Stargate: Infinity","s01e11","Stones",,"NULL","NULL","NULL","NULL"
388,"FOX","Show","False",2002,"Stargate: Infinity","s01e12","Initiation",,"NULL","NULL","NULL","NULL"
389,"FOX","Show","False",2002,"Stargate: Infinity","s01e13","The Mother of Invention",,"NULL","NULL","NULL","NULL"
390,"FOX","Show","False",2002,"Stargate: Infinity","s01e14","Reality",,"NULL","NULL","NULL","NULL"
391,"FOX","Show","False",2003,"Stargate: Infinity","s01e15","Museum",,"NULL","NULL","NULL","NULL"
392,"FOX","Show","False",2003,"Stargate: Infinity","s01e16","Us and Them",,"NULL","NULL","NULL","NULL"
393,"FOX","Show","False",2003,"Stargate: Infinity","s01e17","The Face of Evil",,"NULL","NULL","NULL","NULL"
394,"FOX","Show","False",2003,"Stargate: Infinity","s01e18","The Key",,"NULL","NULL","NULL","NULL"
395,"FOX","Show","False",2003,"Stargate: Infinity","s01e19","Chariot of the Sun",,"NULL","NULL","NULL","NULL"
396,"FOX","Show","False",2003,"Stargate: Infinity","s01e20","The Answer",,"NULL","NULL","NULL","NULL"
397,"FOX","Show","False",2003,"Stargate: Infinity","s01e21","The Look",,"NULL","NULL","NULL","NULL"
398,"FOX","Show","False",2003,"Stargate: Infinity","s01e22","Feet of Clay",,"NULL","NULL","NULL","NULL"
399,"FOX","Show","False",2003,"Stargate: Infinity","s01e23","The Natural",,"NULL","NULL","NULL","NULL"
400,"FOX","Show","False",2003,"Stargate: Infinity","s01e24","Big Mistake",,"NULL","NULL","NULL","NULL"
401,"FOX","Show","False",2003,"Stargate: Infinity","s01e25","The Illustrated Stacey",,"NULL","NULL","NULL","NULL"
402,"FOX","Show","False",2003,"Stargate: Infinity","s01e26","The Long Haul",,"NULL","NULL","NULL","NULL"
